Time, CounterData
2016-12-20 22:44:48.624843,9.99999999513024E+006
2016-12-20 22:44:53.935164,9.99999999183434E+006
2016-12-20 22:44:58.689682,1.00000000119515E+007
2016-12-20 22:45:04.384202,1.00000000113290E+007
2016-12-20 22:45:08.660313,1.00000000074471E+007
2016-12-20 22:45:14.200993,9.99999999893883E+006
2016-12-20 22:45:18.464552,9.99999999991539E+006
2016-12-20 22:45:24.146229,1.00000000040414E+007
2016-12-20 22:45:28.768002,1.00000000013680E+007
2016-12-20 22:45:34.041039,1.00000000135751E+007
2016-12-20 22:45:38.542361,1.00000000062630E+007
2016-12-20 22:45:44.523015,1.00000000036019E+007
2016-12-20 22:45:49.068567,9.99999999315269E+006
2016-12-20 22:45:53.579694,1.00000000139779E+007
2016-12-20 22:45:59.263978,1.00000000078988E+007
2016-12-20 22:46:03.778288,9.99999999428795E+006
2016-12-20 22:46:09.361314,9.99999999920738E+006
2016-12-20 22:46:13.845287,1.00000000100106E+007
2016-12-20 22:46:18.390486,1.00000000014901E+007
2016-12-20 22:46:23.150150,9.99999999397056E+006
2016-12-20 22:46:29.200344,1.00000000121224E+007
2016-12-20 22:46:33.429270,1.00000000041146E+007
2016-12-20 22:46:39.111014,9.99999999812095E+006
2016-12-20 22:46:43.540933,1.00000000023568E+007
2016-12-20 22:46:49.186990,1.00000000051400E+007
2016-12-20 22:46:53.726596,1.00000000012337E+007
2016-12-20 22:46:58.230310,9.99999999261558E+006
2016-12-20 22:47:04.242223,1.00000000061654E+007
2016-12-20 22:47:08.760357,1.00000000006966E+007
2016-12-20 22:47:14.251294,1.00000000080819E+007
2016-12-20 22:47:18.509907,1.00000000133919E+007
2016-12-20 22:47:23.856410,1.00000000043221E+007
2016-12-20 22:47:28.714862,1.00000000142464E+007
2016-12-20 22:47:34.320060,1.00000000037728E+007
2016-12-20 22:47:38.830226,1.00000000087655E+007
2016-12-20 22:47:43.302792,1.00000000052010E+007
2016-12-20 22:47:48.375865,9.99999999769371E+006
2016-12-20 22:47:53.852356,9.99999999657067E+006
2016-12-20 22:47:58.383624,1.00000000047982E+007
2016-12-20 22:48:03.661906,9.99999999875572E+006
2016-12-20 22:48:09.235951,1.00000000132333E+007
2016-12-20 22:48:13.889990,1.00000000041634E+007
2016-12-20 22:48:19.384382,1.00000000010873E+007
2016-12-20 22:48:23.850793,1.00000000033822E+007
2016-12-20 22:48:28.423777,9.99999999321374E+006
2016-12-20 22:48:33.817101,1.00000000039437E+007
2016-12-20 22:48:38.723754,9.99999999423913E+006
2016-12-20 22:48:44.246312,1.00000000094979E+007
2016-12-20 22:48:48.761560,9.99999999862145E+006
2016-12-20 22:48:53.264933,1.00000000145028E+007
2016-12-20 22:48:58.924801,1.00000000018563E+007
2016-12-20 22:49:03.528234,1.00000000118417E+007
2016-12-20 22:49:08.991571,9.99999999472741E+006
2016-12-20 22:49:13.562073,1.00000000037850E+007
2016-12-20 22:49:19.152351,1.00000000118050E+007
2016-12-20 22:49:23.706175,1.00000000021493E+007
2016-12-20 22:49:29.293538,1.00000000139169E+007
2016-12-20 22:49:33.864829,1.00000000027596E+007
2016-12-20 22:49:38.362183,1.00000000103158E+007
2016-12-20 22:49:44.102121,1.00000000109383E+007
2016-12-20 22:49:48.572772,9.99999999581383E+006
2016-12-20 22:49:54.091030,1.00000000120248E+007
2016-12-20 22:49:58.577737,9.99999999644860E+006
2016-12-20 22:50:04.239967,1.00000000100961E+007
2016-12-20 22:50:08.685720,1.00000000015145E+007
2016-12-20 22:50:13.962651,1.00000000074593E+007
2016-12-20 22:50:18.258620,9.99999999798669E+006
2016-12-20 22:50:23.942294,1.00000000062753E+007
2016-12-20 22:50:28.254394,9.99999999831627E+006
2016-12-20 22:50:33.703384,1.00000000105355E+007
2016-12-20 22:50:39.264101,1.00000000001473E+007
2016-12-20 22:50:43.730769,1.00000000129403E+007
2016-12-20 22:50:48.301912,1.00000000027108E+007
2016-12-20 22:50:54.018018,1.00000000027840E+007
2016-12-20 22:50:58.295286,1.00000000049569E+007
2016-12-20 22:51:03.560789,9.99999999510582E+006
2016-12-20 22:51:09.343546,1.00000000027840E+007
2016-12-20 22:51:13.607053,9.99999999389732E+006
2016-12-20 22:51:18.365594,1.00000000053719E+007
2016-12-20 22:51:23.358932,9.99999999699791E+006
2016-12-20 22:51:29.139569,1.00000000129037E+007
2016-12-20 22:51:33.794024,1.00000000136361E+007
2016-12-20 22:51:38.381772,1.00000000001351E+007
2016-12-20 22:51:43.809045,1.00000000078133E+007
2016-12-20 22:51:48.703808,9.99999999847496E+006
2016-12-20 22:51:54.000851,1.00000000027230E+007
2016-12-20 22:51:59.515302,9.99999998795249E+006
2016-12-20 22:52:04.217345,1.00000000052743E+007
2016-12-20 22:52:08.796705,9.99999999867027E+006
2016-12-20 22:52:13.472920,1.00000000044076E+007
2016-12-20 22:52:18.793087,9.99999999128501E+006
2016-12-20 22:52:24.307255,1.00000000010262E+007
2016-12-20 22:52:28.770742,9.99999999365318E+006
2016-12-20 22:52:34.359881,1.00000000046517E+007
2016-12-20 22:52:38.834789,1.00000000165902E+007
2016-12-20 22:52:43.354276,1.00000000036629E+007
2016-12-20 22:52:48.605735,1.00000000100106E+007
2016-12-20 22:52:53.667947,9.99999999207848E+006
2016-12-20 22:52:59.310628,1.00000000057137E+007
2016-12-20 22:53:03.475464,1.00000000125375E+007
2016-12-20 22:53:08.942008,1.00000000015756E+007
2016-12-20 22:53:13.421589,1.00000000132699E+007
2016-12-20 22:53:18.461763,9.99999999964684E+006
2016-12-20 22:53:23.915020,1.00000000126717E+007
2016-12-20 22:53:28.456676,1.00000000019296E+007
2016-12-20 22:53:34.093017,1.00000000065194E+007
2016-12-20 22:53:38.568553,1.00000000108041E+007
2016-12-20 22:53:44.276629,1.00000000142953E+007
2016-12-20 22:53:48.643107,1.00000000081429E+007
2016-12-20 22:53:54.515125,1.00000000090707E+007
2016-12-20 22:53:58.892911,1.00000000027352E+007
2016-12-20 22:54:03.573983,1.00000000101815E+007
2016-12-20 22:54:09.499759,9.99999999112633E+006
2016-12-20 22:54:14.054441,1.00000000058602E+007
2016-12-20 22:54:18.580762,1.00000000131600E+007
2016-12-20 22:54:23.858455,1.00000000150521E+007
2016-12-20 22:54:29.309886,1.00000000030648E+007
2016-12-20 22:54:33.551082,1.00000000094247E+007
2016-12-20 22:54:39.167687,9.99999999486168E+006
2016-12-20 22:54:43.666520,9.99999999337242E+006
2016-12-20 22:54:48.704895,1.00000000007455E+007
2016-12-20 22:54:54.186233,1.00000000123177E+007
2016-12-20 22:54:58.461459,1.00000000001717E+007
2016-12-20 22:55:03.939716,1.00000000072274E+007
2016-12-20 22:55:08.472131,1.00000000018929E+007
2016-12-20 22:55:13.950082,9.99999999442222E+006
2016-12-20 22:55:18.257761,1.00000000015999E+007
2016-12-20 22:55:23.983145,9.99999998896567E+006
2016-12-20 22:55:28.452749,1.00000000040047E+007
2016-12-20 22:55:33.998278,9.99999998858725E+006
2016-12-20 22:55:38.540689,1.00000000043343E+007
2016-12-20 22:55:44.093693,9.99999999980552E+006
2016-12-20 22:55:48.327009,1.00000000016488E+007
2016-12-20 22:55:54.030478,1.00000000067391E+007
2016-12-20 22:55:58.560701,9.99999999780356E+006
2016-12-20 22:56:04.081850,1.00000000086800E+007
2016-12-20 22:56:08.526736,9.99999999902427E+006
2016-12-20 22:56:14.280969,1.00000000109383E+007
2016-12-20 22:56:18.876760,1.00000000160287E+007
2016-12-20 22:56:23.376280,1.00000000061532E+007
2016-12-20 22:56:28.924624,1.00000000123421E+007
2016-12-20 22:56:33.401774,9.99999999959800E+006
2016-12-20 22:56:39.174720,1.00000000098519E+007
2016-12-20 22:56:43.676095,1.00000000142709E+007
2016-12-20 22:56:49.180971,1.00000000044564E+007
2016-12-20 22:56:53.700758,1.00000000134042E+007
2016-12-20 22:56:58.235773,9.99999999549644E+006
2016-12-20 22:57:03.943653,1.00000000080697E+007
2016-12-20 22:57:08.267463,9.99999999096764E+006
2016-12-20 22:57:14.026603,9.99999998939293E+006
2016-12-20 22:57:18.808802,1.00000000021371E+007
2016-12-20 22:57:23.323933,1.00000000107186E+007
2016-12-20 22:57:29.384161,9.99999999962243E+006
2016-12-20 22:57:33.703533,1.00000000061898E+007
2016-12-20 22:57:38.745054,1.00000000090340E+007
2016-12-20 22:57:44.066898,9.99999999670495E+006
2016-12-20 22:57:48.589935,1.00000000107552E+007
2016-12-20 22:57:54.101853,9.99999999314049E+006
2016-12-20 22:57:58.196290,1.00000000073373E+007
2016-12-20 22:58:03.419149,1.00000000122933E+007
2016-12-20 22:58:08.478675,1.00000000023568E+007
2016-12-20 22:58:14.179249,1.00000000075570E+007
2016-12-20 22:58:18.941114,9.99999999456872E+006
2016-12-20 22:58:23.613055,1.00000000084481E+007
2016-12-20 22:58:29.080922,1.00000000125253E+007
2016-12-20 22:58:33.374176,1.00000000011727E+007
2016-12-20 22:58:38.986288,1.00000000076058E+007
2016-12-20 22:58:43.489737,9.99999999349449E+006
2016-12-20 22:58:49.088743,1.00000000036019E+007
2016-12-20 22:58:53.737771,9.99999999139489E+006
2016-12-20 22:58:59.285160,1.00000000018197E+007
2016-12-20 22:59:03.790497,1.00000000131844E+007
2016-12-20 22:59:09.062187,1.00000000011117E+007
2016-12-20 22:59:13.572064,1.00000000082528E+007
2016-12-20 22:59:18.673269,9.99999999006432E+006
2016-12-20 22:59:24.102986,1.00000000000497E+007
2016-12-20 22:59:28.351977,1.00000000094369E+007
2016-12-20 22:59:33.830813,9.99999999307945E+006
2016-12-20 22:59:38.299703,1.00000000057381E+007
2016-12-20 22:59:43.360758,9.99999999639977E+006
2016-12-20 22:59:48.610136,1.00000000052987E+007
2016-12-20 22:59:54.140801,1.00000000060799E+007
2016-12-20 22:59:58.691983,1.00000000092538E+007
2016-12-20 23:00:04.257478,9.99999999444665E+006
2016-12-20 23:00:08.966041,1.00000000122201E+007
2016-12-20 23:00:13.722487,9.99999999607018E+006
2016-12-20 23:00:18.574760,1.00000000090951E+007
2016-12-20 23:00:24.084749,9.99999999167565E+006
2016-12-20 23:00:28.519537,1.00000000058480E+007
2016-12-20 23:00:33.276077,9.99999999096764E+006
2016-12-20 23:00:39.013014,1.00000000077035E+007
2016-12-20 23:00:43.793890,9.99999998914880E+006
2016-12-20 23:00:49.311277,1.00000000032113E+007
2016-12-20 23:00:53.770922,9.99999999969568E+006
2016-12-20 23:00:59.292324,1.00000000047494E+007
2016-12-20 23:01:03.595539,1.00000000075692E+007
2016-12-20 23:01:09.358157,1.00000000002206E+007
2016-12-20 23:01:14.239018,1.00000000043221E+007
2016-12-20 23:01:18.889666,1.00000000104134E+007
2016-12-20 23:01:23.600110,1.00000000165658E+007
2016-12-20 23:01:28.902669,9.99999999904870E+006
2016-12-20 23:01:33.383686,1.00000000070687E+007
2016-12-20 23:01:38.436557,1.00000000006967E+007
2016-12-20 23:01:43.702437,1.00000000048837E+007
2016-12-20 23:01:48.455458,1.00000000141122E+007
2016-12-20 23:01:53.968621,1.00000000012216E+007
2016-12-20 23:01:58.690629,1.00000000090707E+007
2016-12-20 23:02:04.242755,1.00000000003915E+007
2016-12-20 23:02:08.752552,1.00000000087289E+007
2016-12-20 23:02:14.263974,9.99999999351892E+006
2016-12-20 23:02:19.270969,1.00000000025765E+007
2016-12-20 23:02:23.783770,1.00000000129037E+007
2016-12-20 23:02:28.298671,1.00000000056649E+007
2016-12-20 23:02:34.025915,1.00000000088876E+007
2016-12-20 23:02:38.312309,1.00000000094125E+007
2016-12-20 23:02:44.300569,9.99999999470299E+006
2016-12-20 23:02:48.600740,1.00000000027963E+007
2016-12-20 23:02:54.320873,1.00000000132577E+007
2016-12-20 23:02:58.830139,9.99999999969566E+006
2016-12-20 23:03:04.112293,1.00000000068368E+007
2016-12-20 23:03:08.392457,1.00000000090707E+007
2016-12-20 23:03:14.152820,9.99999999351890E+006
2016-12-20 23:03:18.395197,9.99999999504478E+006
2016-12-20 23:03:23.925277,1.00000000054818E+007
2016-12-20 23:03:28.202072,1.00000000054818E+007
2016-12-20 23:03:33.453205,1.00000000076546E+007
2016-12-20 23:03:38.815753,1.00000000073983E+007
2016-12-20 23:03:43.472296,1.00000000125497E+007
2016-12-20 23:03:48.592875,1.00000000103646E+007
2016-12-20 23:03:54.049067,9.99999999422691E+006
2016-12-20 23:03:58.505082,1.00000000015877E+007
2016-12-20 23:04:04.011696,1.00000000030038E+007
2016-12-20 23:04:08.691324,1.00000000062264E+007
2016-12-20 23:04:14.295525,1.00000000113045E+007
2016-12-20 23:04:18.795255,1.00000000085824E+007
2016-12-20 23:04:23.272987,9.99999999287192E+006
2016-12-20 23:04:29.049987,1.00000000027962E+007
2016-12-20 23:04:33.526568,1.00000000065072E+007
2016-12-20 23:04:39.083335,1.00000000017831E+007
2016-12-20 23:04:43.612055,9.99999999913413E+006
2016-12-20 23:04:49.335571,1.00000000012704E+007
2016-12-20 23:04:53.848788,1.00000000055550E+007
2016-12-20 23:04:58.361003,1.00000000104623E+007
2016-12-20 23:05:03.889805,1.00000000116219E+007
2016-12-20 23:05:08.385831,9.99999999371420E+006
2016-12-20 23:05:13.867935,1.00000000006844E+007
2016-12-20 23:05:18.600903,1.00000000049203E+007
2016-12-20 23:05:24.176498,1.00000000111336E+007
2016-12-20 23:05:28.714114,1.00000000114510E+007
2016-12-20 23:05:34.185777,1.00000000097420E+007
2016-12-20 23:05:38.730622,9.99999999246908E+006
2016-12-20 23:05:43.207894,9.99999999892661E+006
2016-12-20 23:05:49.005442,1.00000000009530E+007
2016-12-20 23:05:53.470088,1.00000000096444E+007
2016-12-20 23:05:59.035379,1.00000000079598E+007
2016-12-20 23:06:03.717803,1.00000000078377E+007
2016-12-20 23:06:09.306087,1.00000000063241E+007
2016-12-20 23:06:13.769613,1.00000000066415E+007
2016-12-20 23:06:18.325363,1.00000000054208E+007
2016-12-20 23:06:23.838021,1.00000000040414E+007
2016-12-20 23:06:28.863467,1.00000000079598E+007
2016-12-20 23:06:34.156285,9.99999999550865E+006
2016-12-20 23:06:38.871910,9.99999999762047E+006
2016-12-20 23:06:43.382034,1.00000000018197E+007
2016-12-20 23:06:49.144159,1.00000000041146E+007
2016-12-20 23:06:53.603469,1.00000000066171E+007
2016-12-20 23:06:59.290540,1.00000000029916E+007
2016-12-20 23:07:03.888034,1.00000000062875E+007
2016-12-20 23:07:08.400674,1.00000000069711E+007
2016-12-20 23:07:13.453498,9.99999998957604E+006
2016-12-20 23:07:19.179962,9.99999999932946E+006
2016-12-20 23:07:23.473021,1.00000000047006E+007
2016-12-20 23:07:29.021695,1.00000000066293E+007
2016-12-20 23:07:33.509223,1.00000000099618E+007
2016-12-20 23:07:38.336818,1.00000000073373E+007
2016-12-20 23:07:44.015896,1.00000000062142E+007
2016-12-20 23:07:48.406999,1.00000000021127E+007
2016-12-20 23:07:54.275996,1.00000000015633E+007
2016-12-20 23:07:58.759275,1.00000000053231E+007
2016-12-20 23:08:04.260063,1.00000000051644E+007
2016-12-20 23:08:08.826015,1.00000000025643E+007
2016-12-20 23:08:13.296535,1.00000000027718E+007
2016-12-20 23:08:18.986961,1.00000000063607E+007
2016-12-20 23:08:23.445972,1.00000000002450E+007
2016-12-20 23:08:29.117568,1.00000000000619E+007
2016-12-20 23:08:33.605683,1.00000000082650E+007
2016-12-20 23:08:39.157602,9.99999999655846E+006
2016-12-20 23:08:43.884951,9.99999999769371E+006
2016-12-20 23:08:48.663168,1.00000000083260E+007
2016-12-20 23:08:53.175662,1.00000000055428E+007
2016-12-20 23:08:58.737118,1.00000000026864E+007
2016-12-20 23:09:03.684369,9.99999999831628E+006
2016-12-20 23:09:09.429973,9.99999999867028E+006
2016-12-20 23:09:13.935754,9.99999999954919E+006
2016-12-20 23:09:18.233077,1.00000000024911E+007
2016-12-20 23:09:23.976697,1.00000000055917E+007
2016-12-20 23:09:28.506154,1.00000000060067E+007
2016-12-20 23:09:33.942284,1.00000000102670E+007
2016-12-20 23:09:38.409513,1.00000000103158E+007
2016-12-20 23:09:43.981738,9.99999999550866E+006
2016-12-20 23:09:48.527606,9.99999999947595E+006
2016-12-20 23:09:53.773713,1.00000000030404E+007
2016-12-20 23:09:59.331608,1.00000000093148E+007
2016-12-20 23:10:03.839416,1.00000000005502E+007
2016-12-20 23:10:08.355364,1.00000000006234E+007
2016-12-20 23:10:14.022737,1.00000000090341E+007
2016-12-20 23:10:18.355022,1.00000000073495E+007
2016-12-20 23:10:24.146080,1.00000000146127E+007
2016-12-20 23:10:28.658104,9.99999999902429E+006
2016-12-20 23:10:33.608727,9.99999999550866E+006
2016-12-20 23:10:39.174808,1.00000000038094E+007
2016-12-20 23:10:43.939755,1.00000000024789E+007
2016-12-20 23:10:48.678916,9.99999999810876E+006
2016-12-20 23:10:54.214239,1.00000000006600E+007
2016-12-20 23:10:58.724288,1.00000000055795E+007
2016-12-20 23:11:04.416833,1.00000000144296E+007
2016-12-20 23:11:08.716251,9.99999999787682E+006
2016-12-20 23:11:13.764124,9.99999999646081E+006
2016-12-20 23:11:19.495648,1.00000000028207E+007
2016-12-20 23:11:23.966761,1.00000000006722E+007
2016-12-20 23:11:29.378238,1.00000000136605E+007
2016-12-20 23:11:33.788760,1.00000000065438E+007
2016-12-20 23:11:39.303094,1.00000000080941E+007
2016-12-20 23:11:43.796551,1.00000000043343E+007
2016-12-20 23:11:49.542094,1.00000000112313E+007
2016-12-20 23:11:54.067761,1.00000000053109E+007
2016-12-20 23:11:58.582006,1.00000000087655E+007
2016-12-20 23:12:04.135483,9.99999999646081E+006
2016-12-20 23:12:08.818709,1.00000000061288E+007
2016-12-20 23:12:14.371567,1.00000000134408E+007
2016-12-20 23:12:18.885940,1.00000000129159E+007
2016-12-20 23:12:23.428712,9.99999998737878E+006
2016-12-20 23:12:28.138741,9.99999999647302E+006
2016-12-20 23:12:33.538729,1.00000000021249E+007
2016-12-20 23:12:39.434712,1.00000000059091E+007
2016-12-20 23:12:43.674238,1.00000000053353E+007
2016-12-20 23:12:48.246333,1.00000000000253E+007
2016-12-20 23:12:53.750849,9.99999999642420E+006
2016-12-20 23:12:58.260156,9.99999999921961E+006
2016-12-20 23:13:03.781095,1.00000000007943E+007
2016-12-20 23:13:08.299141,1.00000000109750E+007
2016-12-20 23:13:13.767262,1.00000000060555E+007
2016-12-20 23:13:19.308072,9.99999999854822E+006
2016-12-20 23:13:23.821319,1.00000000067636E+007
2016-12-20 23:13:28.325472,1.00000000068856E+007
2016-12-20 23:13:34.055984,9.99999999784021E+006
2016-12-20 23:13:38.547789,1.00000000077157E+007
2016-12-20 23:13:43.838727,9.99999999853601E+006
2016-12-20 23:13:48.630291,1.00000000070931E+007
2016-12-20 23:13:53.140951,1.00000000174447E+007
2016-12-20 23:13:58.828928,9.99999999773034E+006
2016-12-20 23:14:04.178028,1.00000000003060E+007
2016-12-20 23:14:08.939567,1.00000000063241E+007
2016-12-20 23:14:13.396878,1.00000000009286E+007
2016-12-20 23:14:18.949291,1.00000000045541E+007
2016-12-20 23:14:23.207313,9.99999999249352E+006
2016-12-20 23:14:28.726561,1.00000000060555E+007
2016-12-20 23:14:33.409318,9.99999999680260E+006
2016-12-20 23:14:38.995016,1.00000000046639E+007
2016-12-20 23:14:43.503251,1.00000000039193E+007
2016-12-20 23:14:49.191120,1.00000000080697E+007
2016-12-20 23:14:53.747707,1.00000000045052E+007
2016-12-20 23:14:59.236497,9.99999999891442E+006
2016-12-20 23:15:03.802595,1.00000000054208E+007
