Time, CounterData
2016-12-19 23:42:06.322303,1.00000000000741E+007
2016-12-19 23:42:10.563448,1.00000000065195E+007
2016-12-19 23:42:16.100673,1.00000000108652E+007
2016-12-19 23:42:20.614008,1.00000000116342E+007
2016-12-19 23:42:26.367311,1.00000000079233E+007
2016-12-19 23:42:30.852868,1.00000000076547E+007
2016-12-19 23:42:35.347315,1.00000000088144E+007
2016-12-19 23:42:40.911423,1.00000000034921E+007
2016-12-19 23:42:45.383342,1.00000000031259E+007
2016-12-19 23:42:50.707773,1.00000000025033E+007
2016-12-19 23:42:55.194263,1.00000000010385E+007
2016-12-19 23:43:00.927796,1.00000000020761E+007
2016-12-19 23:43:06.396739,1.00000000296884E+007
2016-12-19 23:43:10.636292,1.00000000170297E+007
2016-12-19 23:43:16.238249,1.00000000097543E+007
2016-12-19 23:43:20.752676,1.00000000328012E+007
2016-12-19 23:43:26.518040,1.00000000125986E+007
2016-12-19 23:43:30.773507,1.00000000034311E+007
2016-12-19 23:43:35.496182,9.99999999387296E+006
2016-12-19 23:43:41.047063,9.99999999101652E+006
2016-12-19 23:43:45.554762,9.99999998855069E+006
2016-12-19 23:43:51.062892,1.00000000241830E+007
2016-12-19 23:43:55.750994,1.00000000054452E+007
2016-12-19 23:44:01.345698,9.99999999454435E+006
2016-12-19 23:44:05.866920,9.99999999069914E+006
2016-12-19 23:44:10.769018,9.99999998736662E+006
2016-12-19 23:44:15.132071,1.00000000146982E+007
2016-12-19 23:44:20.887660,1.00000000010995E+007
2016-12-19 23:44:25.364944,9.99999998873381E+006
2016-12-19 23:44:30.879757,1.00000000211801E+007
2016-12-19 23:44:35.423063,9.99999999996428E+006
2016-12-19 23:44:41.185261,9.99999999025969E+006
2016-12-19 23:44:45.658949,1.00000000175180E+007
2016-12-19 23:44:51.254570,1.00000000006723E+007
2016-12-19 23:44:55.963020,9.99999998990569E+006
2016-12-19 23:45:00.683754,1.00000000145029E+007
2016-12-19 23:45:05.244000,1.00000000001596E+007
2016-12-19 23:45:10.907315,9.99999998925872E+006
2016-12-19 23:45:15.323523,1.00000000128671E+007
2016-12-19 23:45:21.056531,9.99999999494719E+006
2016-12-19 23:45:25.539745,1.00000000004404E+007
2016-12-19 23:45:30.809426,1.00000000094736E+007
2016-12-19 23:45:35.284711,9.99999999294524E+006
2016-12-19 23:45:41.021763,1.00000000147104E+007
2016-12-19 23:45:45.556445,9.99999999972014E+006
2016-12-19 23:45:51.035509,9.99999998897795E+006
2016-12-19 23:45:56.357404,1.00000000173837E+007
2016-12-19 23:46:00.763567,9.99999999322600E+006
2016-12-19 23:46:06.104953,1.00000000183481E+007
2016-12-19 23:46:10.613910,1.00000000038949E+007
2016-12-19 23:46:15.903133,9.99999998514494E+006
2016-12-19 23:46:20.354943,1.00000000126718E+007
2016-12-19 23:46:25.422135,9.99999999392180E+006
